RowNumber,Returns,Volatility,BTC,ETH,ETC,LTC,DASH,NEO,ZEC,XMR
11729,1.309351856,0.393685867,0.192123337,0.240608415,0.147722595,0.066437129,0.067339274,0.023559796,0.140147968,0.122061487
11730,1.37371006,0.378299373,0.135116291,0.127237925,0.125717003,0.18523311,0.106777599,0.151415658,0.128986813,0.0395156
11731,1.252635065,0.370114328,0.157240345,0.163857581,0.212907026,0.003733628,0.097093129,0.101118524,0.176627812,0.087421954
11732,1.275476008,0.392479924,0.212461287,0.186234761,0.023645435,0.269366778,0.000456061,0.025104877,0.265295789,0.017435012
11733,1.186542874,0.376508488,0.003692772,0.195073333,0.032063035,0.015849127,0.194214312,0.174068439,0.16413575,0.220903231
11734,1.233899714,0.389696518,0.120367084,0.197063402,0.139100515,0.006714782,0.124055152,0.048907029,0.151054777,0.212737258
11735,1.402012173,0.428484666,0.074829311,0.250664544,0.068067915,0.296126929,0.206626089,0.090878506,0.009787557,0.003019149
11736,1.237534166,0.366555935,0.071167242,0.165154912,0.208236867,0.055933491,0.015660276,0.157318065,0.130911969,0.195617179
11737,1.411976201,0.364546551,0.235638321,0.132795791,0.103521566,0.038196158,0.153818874,0.14825661,0.075044274,0.112728406
11738,1.450790319,0.385483074,0.188154521,0.118362524,0.027271017,0.17016872,0.166789107,0.133617899,0.036274042,0.159362171
11739,1.245379578,0.393169918,0.133158859,0.128329894,0.060217628,0.059996435,0.199502567,0.038771759,0.204200422,0.175822436
11740,1.367627997,0.381154291,0.07701269,0.035255413,0.17492292,0.172226504,0.168609711,0.171561737,0.068870565,0.131540459
11741,1.351125005,0.41313533,0.003321721,0.218064991,0.082457134,0.261915559,0.122333262,0.12947171,0.034380918,0.148054705
11742,1.250619154,0.376353931,0.145655246,0.024485957,0.093810009,0.059247606,0.19134878,0.082662171,0.200305318,0.202484914
11743,1.406324587,0.379827427,0.129576379,0.200982864,0.074808362,0.187679606,0.035880063,0.174013616,0.016214184,0.180844926
11744,1.380510566,0.378024906,0.140856821,0.090804157,0.174741707,0.041496098,0.212223225,0.144907188,0.044193754,0.150777051
11745,1.257703416,0.395334222,0.116481212,0.069313506,0.238323534,0.033000238,0.192368733,0.032021302,0.139745413,0.178746062
11746,1.392370887,0.409807717,0.065700303,0.127272995,0.212283138,0.157641729,0.211497154,0.099385224,0.001349663,0.124869794
11747,1.423432418,0.398106841,0.207459731,0.098191864,0.015023448,0.204410982,0.157979967,0.068391787,0.051652721,0.1968895
11748,1.289665008,0.361065475,0.204331623,0.052942813,0.075683946,0.128454598,0.040020856,0.113227773,0.20114126,0.184197132
11749,1.366253015,0.36465364,0.181969812,0.238827091,0.122769217,0.037064393,0.0833274,0.17327847,0.073783575,0.088980041
11750,1.297793365,0.408995065,0.084601101,0.197626238,0.053250942,0.190244905,0.125630059,0.041156933,0.171066279,0.136423542
11751,1.18380173,0.396342695,0.033374385,0.188749984,0.33915825,0.063779614,0.08588509,0.060450202,0.177415151,0.051187324
11752,1.275805797,0.369602643,0.138696607,0.198528841,0.073407369,0.084137641,0.047380046,0.125993908,0.190485233,0.141370354
11753,1.382870238,0.38396402,0.196606069,0.010516971,0.271201492,0.09396027,0.141993056,0.079058474,0.031797484,0.174866183
11754,1.186557773,0.3826939,0.06389077,0.175931599,0.229496485,0.124349769,0.050489936,0.09113034,0.262621646,0.002089455
11755,1.281649178,0.353148703,0.145641757,0.00501583,0.230970747,0.051499367,0.059396503,0.174803711,0.085871712,0.246800374
11756,1.441654219,0.384035037,0.167553006,0.033240043,0.170139751,0.173862113,0.191641382,0.138460247,0.046020244,0.079083215
11757,1.278151967,0.393935232,0.026926729,0.050553046,0.109034719,0.201737263,0.177810552,0.118690688,0.169203282,0.146043722
11758,1.264809464,0.386558739,0.187385603,0.205078302,0.194899179,0.063721646,0.055094456,0.028328673,0.19679675,0.06869539
11759,1.364430878,0.385786324,0.14023014,0.082547593,0.095248434,0.212135343,0.167878813,0.12359555,0.164179752,0.014184375
11760,1.262691794,0.337030427,0.179209827,0.097441023,0.123735287,0.019885121,0.019729444,0.22009811,0.119247593,0.220653595
11761,1.159577314,0.378494031,0.037462919,0.071977525,0.2470025,0.061678432,0.086499377,0.087755332,0.234264586,0.173359328
11762,1.297320598,0.405591135,0.008755002,0.204789075,0.081323549,0.193719129,0.121126045,0.103418016,0.122492481,0.164376705
11763,1.338173404,0.387957554,0.147325736,0.062074029,0.17607995,0.067579026,0.244425233,0.083009028,0.138128447,0.08137855
11764,1.409135264,0.382447022,0.16789931,0.13586379,0.170809803,0.231737366,0.028106314,0.151712189,0.007824437,0.10604679
11765,1.188680893,0.368924213,0.01206722,0.1857185,0.197906679,0.016672158,0.154638454,0.186365408,0.199860131,0.04677145
11766,1.237001508,0.344466394,0.139000104,0.116149275,0.129080289,0.119196148,0.025500551,0.212884343,0.244355489,0.013833802
11767,1.209944003,0.36074169,0.052970316,0.088325017,0.058469604,0.069867189,0.123441264,0.186749131,0.200500697,0.219676782
11768,1.347110153,0.390402286,0.049068946,0.135877668,0.086178191,0.213503142,0.092088467,0.15488056,0.06420365,0.204199375
11769,1.439277783,0.370856864,0.177139045,0.154825602,0.075982118,0.06498663,0.195056998,0.194021593,0.001271484,0.136716531
11770,1.160259279,0.348902659,0.032591997,0.075219475,0.214584862,0.041840336,0.027117443,0.209028827,0.192836065,0.206780995
11771,1.333498347,0.373106865,0.163462091,0.114262802,0.155834595,0.054487887,0.164546241,0.120774256,0.153356049,0.073276079
11772,1.457903555,0.362074466,0.316420743,0.017216972,0.052839148,0.105495571,0.227796153,0.131329422,0.134891372,0.014010618
11773,1.419181914,0.387732745,0.135878895,0.181950936,0.201135275,0.157159372,0.088817069,0.14530841,0.002549255,0.087200789
11774,1.281989213,0.371735724,0.035701312,0.124015065,0.14036557,0.272278608,0.024122554,0.232616034,0.109400525,0.061500331
11775,1.237521927,0.359192807,0.05894445,0.037909119,0.145991381,0.140257236,0.067861262,0.191873357,0.198953784,0.158209412
11776,1.389656503,0.361030969,0.207923611,0.018817587,0.040743123,0.180445957,0.159885724,0.177061049,0.161407207,0.053715743
11777,1.316474106,0.363883996,0.108401014,0.080751811,0.159991375,0.096434446,0.090737264,0.176507186,0.121183056,0.165993848
11778,1.344741442,0.368623908,0.096681706,0.080498582,0.259366031,0.137786303,0.143059422,0.215128589,0.067427583,5.18E-05
11779,1.356747587,0.357172077,0.21048701,0.057575679,0.239555976,0.08876882,0.090551597,0.162679251,0.12005482,0.030326847
11780,1.377521614,0.387299768,0.133881067,0.195905381,0.214624525,0.16469073,0.040351383,0.127516314,0.039572666,0.083457935
11781,1.430427018,0.392409531,0.131071371,0.157309769,0.081864166,0.168002187,0.169189742,0.133654788,0.045657492,0.113250485
11782,1.319979728,0.403612215,0.076244304,0.203912808,0.160848992,0.1932622,0.051490506,0.070641063,0.104142915,0.139457212
11783,1.275176472,0.390330933,0.142551003,0.176507698,0.122861007,0.173295658,0.032135959,0.048655428,0.217406406,0.08658684
11784,1.442959833,0.376479219,0.221030293,0.121455167,0.132809951,0.113545834,0.089032347,0.124912851,0.009546541,0.187667016
11785,1.413538943,0.355906645,0.320933126,0.167843081,0.14643695,0.01433205,0.076392983,0.135255264,0.056563624,0.082242922
11786,1.347952957,0.374558093,0.168453732,0.097032496,0.034572386,0.10995068,0.152757924,0.124883936,0.140855948,0.171492897
11787,1.233574662,0.382806833,0.053033569,0.087877222,0.159692551,0.084771455,0.16522963,0.107532023,0.208618587,0.133244963
11788,1.082860863,0.350462686,0.004360776,0.268026642,0.005370335,0.051387993,0.061566471,0.23010879,0.336038379,0.043140614
11789,1.312949174,0.358713595,0.219108855,0.180502728,0.056204537,0.020400982,0.075210759,0.140573013,0.13157823,0.176420896
11790,1.282078169,0.368516572,0.109367159,0.054520026,0.180944635,0.177005337,0.001649632,0.147209446,0.132740366,0.196563398
11791,1.256829438,0.392713399,0.065457645,0.17868591,0.206988477,0.036851469,0.187042641,0.087142963,0.156461077,0.081369817
11792,1.36066509,0.388841543,0.126034681,0.239125403,0.235237821,0.190838019,0.019314989,0.145086947,0.021409402,0.02295274
11793,1.296520389,0.381407744,0.040966963,0.006489316,0.008032265,0.281158725,0.173344129,0.200129316,0.123119155,0.166760131
11794,1.197514939,0.36848185,0.044166865,0.078080572,0.205937993,0.029423577,0.167489307,0.151856129,0.216344586,0.106700972
11795,1.261492785,0.403962007,0.10931284,0.172954353,0.164605571,0.083429118,0.183893688,0.019631548,0.202381196,0.063791687
11796,1.409358232,0.378487282,0.099846724,0.139735984,0.005627333,0.174723671,0.178910174,0.217608782,0.013676301,0.169871031
11797,1.363164089,0.38819693,0.157742244,0.219433831,0.057638987,0.155286248,0.088381058,0.095174294,0.146256615,0.080086722
11798,1.287787247,0.357709007,0.161484759,0.100966806,0.189363257,0.040414108,0.117131354,0.158596875,0.184741144,0.047301697
11799,1.363200129,0.350316405,0.181778931,0.195197121,0.179951629,0.095011614,0.030795645,0.244084287,0.046190563,0.02699021
11800,1.25799391,0.414513829,0.037596643,0.043217014,0.180159957,0.19329357,0.194884624,0.024381077,0.164500993,0.161966121
11801,1.288274399,0.369170097,0.035647089,0.090712912,0.199186574,0.078055683,0.182366178,0.208375817,0.123374574,0.082281173
11802,1.357010406,0.381470888,0.128358822,0.160258767,0.19602127,0.194440056,0.022143372,0.142015373,0.073155277,0.083607063
11803,1.32630176,0.354127597,0.132963773,0.163413388,0.228182812,0.097890712,0.035162425,0.235904721,0.064117151,0.042365019
11804,1.184910375,0.401658546,0.075854408,0.20865611,0.164271115,0.046274231,0.075982557,0.003779738,0.186921688,0.238260153
11805,1.405325049,0.385518871,0.192472009,0.029816167,0.190294136,0.080645395,0.207620147,0.087343199,0.050301403,0.161507545
11806,1.353129365,0.421778683,0.084001014,0.246162115,0.135322127,0.242322776,0.043582579,0.036225371,0.022234677,0.190149341
11807,1.375263859,0.3896477,0.17957536,0.133937738,0.15001056,0.205481746,0.016907644,0.079759836,0.067613368,0.166713748
11808,1.294365464,0.367586481,0.056316952,0.148251183,0.10262021,0.146322648,0.06101753,0.199333238,0.142741397,0.143396841
11809,1.229661457,0.399805219,0.040136133,0.14777817,0.195667577,0.000156808,0.252513856,0.070839228,0.129409718,0.16349851
11810,1.403644539,0.396209724,0.087570805,0.236983132,0.02500569,0.117929097,0.273061195,0.178115,0.011289239,0.070045842
11811,1.415787232,0.390049461,0.201024247,0.202070165,0.034739082,0.168946002,0.130256715,0.091320288,0.124309758,0.047333742
11812,1.20633492,0.34632932,0.08682666,0.266841166,0.300458406,0.011605043,0.00938881,0.283504934,0.038879658,0.002495322
11813,1.291921776,0.376175009,0.004124126,0.096785254,0.044490019,0.167367973,0.213839158,0.227936467,0.135216696,0.110240307
11814,1.252895183,0.366592764,0.113471159,0.119071242,0.049098854,0.173912814,0.041234493,0.145834314,0.245090833,0.11228629
11815,1.312233115,0.40981417,0.016110439,0.096787891,0.255538126,0.245813652,0.187387901,0.118508475,0.074397429,0.005456086
11816,1.303082649,0.374597057,0.065566863,0.037199208,0.019374684,0.140650346,0.250322027,0.194023211,0.141720178,0.151143482
11817,1.219137172,0.379516227,0.167302355,0.238403187,0.096963425,0.004607375,0.06023523,0.052633926,0.189773094,0.190081407
11818,1.403651574,0.398295062,0.056506231,0.236005346,0.088841332,0.217873807,0.139402201,0.176806208,0.013513832,0.071051044
11819,1.230029074,0.399440458,0.013974123,0.200130284,0.160261143,0.105439558,0.084449932,0.072663112,0.1542846,0.208797248
11820,1.403745507,0.381274417,0.184275283,0.068186045,0.119946071,0.140624988,0.199260865,0.115055626,0.133396482,0.039254639
11821,1.343599004,0.425782575,0.116996192,0.094961042,0.037144919,0.273642121,0.165574272,0.009153565,0.043366969,0.259160922
11822,1.295372322,0.359279487,0.165085138,0.172357897,0.118680147,0.032711059,0.030552866,0.157542966,0.10107491,0.221995016
11823,1.411213572,0.413323615,0.169595041,0.051963602,0.127687829,0.154001316,0.258085809,0.029479748,0.016251842,0.192934814
11824,1.215902582,0.387108141,0.063475724,0.207650741,0.05778601,0.071053366,0.079857668,0.086572119,0.173746472,0.259857901
11825,1.305313113,0.388610106,0.155384912,0.218873882,0.146032239,0.097639103,0.050694634,0.05836636,0.153128772,0.119880098
11826,1.259974205,0.415830805,0.061430501,0.115028169,0.11198259,0.226598299,0.190215808,0.020702217,0.22350102,0.050541395
11827,1.178046263,0.389774358,0.085252779,0.053573189,0.211411461,0.231276759,0.028946225,0.045813056,0.286480723,0.057245808
11828,1.222753643,0.375572292,0.069616994,0.161557809,0.131394274,0.091708825,0.044578014,0.115591572,0.20308395,0.182468562
11829,1.324815581,0.380422278,0.193111251,0.037360266,0.187264686,0.023550393,0.192142814,0.068332775,0.100451346,0.197786469
11830,1.360627885,0.383939025,0.365185535,0.35252544,0.003668939,0.053215589,0.011900937,0.013077786,0.102287913,0.098137861
11831,1.385492237,0.380457073,0.100537985,0.097684311,0.189937459,0.141901606,0.131868605,0.163619819,0.049739915,0.124710301
11832,1.23092856,0.358973342,0.128522932,0.050407959,0.06318811,0.016432228,0.196280616,0.160391854,0.196439374,0.188336925
11833,1.343512367,0.37882593,0.149278176,0.151498028,0.140686539,0.186213659,0.004641217,0.119490806,0.114527116,0.133664458
11834,1.442169032,0.38763603,0.19071039,0.223842383,0.184670435,0.147266261,0.09287063,0.12960549,0.013560397,0.017474014
11835,1.266328121,0.374254766,0.032502634,0.081078329,0.035308389,0.207607696,0.19719776,0.209639957,0.211139767,0.025525468
11836,1.348932327,0.37383652,0.108797772,0.03777794,0.163840978,0.12368556,0.144087904,0.155525918,0.09897798,0.167305948
11837,1.244513085,0.406275006,0.03147491,0.087092966,0.140517447,0.188981143,0.147353172,0.048042492,0.193187751,0.163350119
11838,1.319790644,0.350295009,0.260404805,0.094554079,0.025595702,0.110304775,0.096529489,0.148201609,0.251764891,0.012644649
11839,1.195287514,0.35203564,0.063549484,0.201722887,0.102802378,0.006761288,0.061482672,0.21430041,0.178598619,0.170782261
11840,1.293987205,0.404565725,0.050335424,0.19635057,0.141735053,0.10519261,0.176695912,0.072213385,0.13237974,0.125097305
11841,1.278916385,0.345191651,0.118242417,0.135205159,0.234017968,0.005949183,0.097520488,0.25233976,0.086255945,0.070469081
11842,1.317890903,0.377824132,0.102019381,0.073234449,0.1456711,0.124741236,0.135001302,0.130976098,0.149031808,0.139324626
11843,1.356014199,0.394658127,0.134672202,0.205575404,0.130422067,0.041963862,0.19472485,0.087816892,0.064845391,0.139979331
11844,1.314953073,0.39416828,0.026733636,0.112392939,0.046352158,0.259207682,0.213474471,0.176003541,0.144416196,0.021419376
11845,1.359868229,0.369348842,0.130501607,0.014412684,0.105233173,0.133049666,0.162850215,0.168184807,0.103584032,0.182183816
11846,1.299203497,0.387928254,0.157484749,0.008960875,0.153140468,0.187678302,0.155615936,0.05775967,0.221476555,0.057883444
11847,1.335037641,0.370178064,0.19619593,0.080220264,0.083333081,0.05873732,0.240565558,0.125921594,0.193737528,0.021288724
11848,1.361526781,0.368622761,0.176681649,0.092537283,0.075652921,0.16862654,0.054539084,0.142334938,0.131674964,0.157952621
11849,1.38395148,0.374206965,0.12592877,0.111499464,0.101559073,0.120875001,0.171188109,0.171894817,0.103444411,0.093610356
11850,1.324547071,0.378158561,0.164535796,0.069812787,0.16124786,0.190596104,0.030512957,0.09682523,0.145896832,0.140572434
11851,1.36786162,0.374862813,0.123613561,0.065852667,0.171745542,0.051643824,0.199454398,0.159069713,0.043533241,0.185087054
11852,1.269744367,0.426284005,0.076423311,0.31341865,0.041259584,0.131940619,0.233385506,0.004002361,0.188885641,0.010684327
11853,1.251684948,0.35471792,0.057252532,0.170076268,0.072755595,0.080735148,0.100593693,0.238632372,0.180115405,0.099838986
11854,1.377853484,0.373046333,0.075513055,0.147278818,0.107630761,0.172241641,0.083417382,0.21742029,0.035217858,0.161280195
11855,1.419235459,0.384922412,0.213326563,0.095500318,0.169655188,0.069444118,0.188323568,0.084698167,0.060673092,0.118378987
11856,1.26948518,0.363411288,0.110797901,0.130972731,0.044306598,0.026050477,0.170488151,0.179399933,0.140888511,0.197095698
11857,1.432060374,0.364000526,0.299646968,0.000213945,0.078752186,0.11714628,0.220118055,0.118640912,0.164529433,0.00095222
11858,1.3644763,0.409477467,0.02514776,0.169716817,0.154145822,0.1319707,0.215781408,0.115857928,0.002916669,0.184462896
11859,1.280919629,0.384522321,0.267860358,0.220952372,0.104964748,0.02532872,0.091038403,0.002071211,0.20341051,0.084373678
11860,1.321009342,0.374527978,0.156996343,0.171969849,0.088743074,0.114702226,0.109393696,0.121449752,0.200047433,0.036697626
11861,1.24998004,0.401851583,0.081057966,0.020471473,0.168569428,0.171576724,0.160558925,0.028899864,0.19629592,0.1725697
11862,1.36029087,0.388649233,0.038717235,0.244173182,0.078991193,0.176372822,0.130067122,0.192733005,0.069502586,0.069442854
11863,1.369290085,0.373344757,0.140104906,0.146322916,0.116938585,0.139039063,0.041263612,0.15353483,0.065947745,0.196848343
11864,1.222391122,0.353381193,0.094474084,0.118446852,0.076387958,0.009965668,0.20957867,0.215349034,0.214028555,0.06176918
11865,1.282257724,0.392999145,0.137268153,0.174634374,0.16960717,0.228675334,0.01314579,0.062612624,0.196291746,0.01776481
11866,1.408883384,0.364511666,0.164093924,0.072917987,0.186467393,0.117331752,0.171461796,0.202301671,0.075078211,0.010347265
11867,1.316473561,0.382574034,0.165167195,0.173068199,0.168402446,0.132775178,0.041109574,0.078373628,0.166184748,0.074919031
11868,1.37619786,0.413635054,0.093897087,0.084902058,0.054483913,0.219650928,0.219137126,0.072668807,0.029390391,0.22586969
